Subfamily,Genus Name Pub,Species Name Pub,Status,Exotic,Island Name,Island Group,Archipelago,Biogeographic realm,Lat,Long
Dolichoderinae,Technomyrmex,brunneus,Land + Island,Invasive,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Dolichoderinae,Technomyrmex,brunneus,Land + Island,Invasive,Kitadaito-jima,-,Daito Islands,Temperate Northern Pacific,25.94437,131.307262
Dolichoderinae,Technomyrmex,brunneus,Land + Island,Invasive,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Dolichoderinae,Technomyrmex,gibbosus,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Dolichoderinae,Technomyrmex,gibbosus,Land + Island,Native,Hokkaido,-,Hokkaido,Temperate Northern Pacific,43.381279,142.562424
Dolichoderinae,Technomyrmex,gibbosus,Land + Island,Native,Shikoku,-,Shikoku,Temperate Northern Pacific,33.662249,133.465979
Dolichoderinae,Technomyrmex,gibbosus,Land + Island,Native,Kyushu,-,Kyushu,Temperate Northern Pacific,32.59,130.8
Ponerinae,Hypoponera,nubatama,Island Only,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Formicinae,Formica,candida,Land + Island,Native,Rishiri,-,Hokkaido,Temperate Northern Pacific,45.1695072,141.201041
Formicinae,Formica,candida,Land + Island,Native,Rebun,-,Hokkaido,Temperate Northern Pacific,45.375472,141.025188
Formicinae,Formica,fukaii,Land + Island,Native,Toshimaoshima,-,Hokkaido,Temperate Northern Pacific,34.526371,139.27922
Formicinae,Formica,fukaii,Land + Island,Native,Teuri,-,Hokkaido,Temperate Northern Pacific,44.425554,141.315217
Formicinae,Formica,gagatoides,Land + Island,Native,Hokkaido,-,Hokkaido,Temperate Northern Pacific,43.381279,142.562424
Formicinae,Formica,gagatoides,Land + Island,Native,Honshu,-,Honshu,Temperate Northern Pacific,36.652266,137.977928
Formicinae,Formica,hayashi,Land + Island,Native,Okushiri-to,-,Hokkaido,Temperate Northern Pacific,42.155913,139.473362
Ponerinae,Hypoponera,nubatama,Island Only,Native,Sarushima,-,Tokyo Bay Islands,Temperate Northern Pacific,38.335115,141.124433
Formicinae,Formica,hayashi,Land + Island,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Formicinae,Formica,hayashi,Land + Island,Native,Miya-jima,-,-,Temperate Northern Pacific,34.271879,132.303217
Formicinae,Formica,hayashi,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Formicinae,Formica,hayashi,Land + Island,Native,Sado,-,-,Temperate Northern Pacific,38.044467,138.390158
Formicinae,Formica,hayashi,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Formicinae,Formica,hayashi,Land + Island,Native,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Formicinae,Formica,hayashi,Land + Island,Native,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Formicinae,Formica,hayashi,Land + Island,Native,Fukuejima,-,Goto Islands,Temperate Northern Pacific,32.683948,128.745266
Formicinae,Formica,hayashi,Land + Island,Native,Nakadori,-,Goto Islands,Temperate Northern Pacific,32.964519,129.083867
Formicinae,Formica,hayashi,Land + Island,Native,Nokonoshima,Hakata Bay Islands,Kyushu,Temperate Northern Pacific,33.621244,130.304145
Ponerinae,Hypoponera,nubatama,Island Only,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Formicinae,Formica,hayashi,Land + Island,Native,Shika,-,-,Temperate Northern Pacific,34.325627,139.21115
Formicinae,Formica,hayashi,Land + Island,Native,Iki,-,-,Temperate Northern Pacific,33.785622,129.718024
Formicinae,Formica,hayashi,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Formicinae,Formica,hayashi,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Formicinae,Formica,hayashi,Land + Island,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Formicinae,Formica,hayashi,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Formicinae,Formica,japonica,Land + Island,Native,Toshimaoshima,-,Hokkaido,Temperate Northern Pacific,34.526371,139.27922
Formicinae,Formica,japonica,Land + Island,Native,Okushiri-to,-,Hokkaido,Temperate Northern Pacific,42.155913,139.473362
Formicinae,Formica,japonica,Land + Island,Native,Teuri,-,Hokkaido,Temperate Northern Pacific,44.425554,141.315217
Formicinae,Formica,japonica,Land + Island,Native,Rishiri,-,Hokkaido,Temperate Northern Pacific,45.1695072,141.201041
Ponerinae,Hypoponera,nubatama,Island Only,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Formicinae,Formica,japonica,Land + Island,Native,Rebun,-,Hokkaido,Temperate Northern Pacific,45.375472,141.025188
Formicinae,Formica,japonica,Land + Island,Native,Tobishima,-,-,Temperate Northern Pacific,32.59608,130.494628
Formicinae,Formica,japonica,Land + Island,Native,Miya-jima,-,-,Temperate Northern Pacific,34.271879,132.303217
Formicinae,Formica,japonica,Land + Island,Native,Jinoshima,-,Tomogashima,Temperate Northern Pacific,33.375024,132.355403
Formicinae,Formica,japonica,Land + Island,Native,Enoshima,-,-,Temperate Northern Pacific,33.008571,129.350411
Formicinae,Formica,japonica,Land + Island,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Formicinae,Formica,japonica,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Formicinae,Formica,japonica,Land + Island,Native,Take-shima,Mi-shima Group,Osumi Islands,Temperate Northern Pacific,30.81028,130.424318
Formicinae,Formica,japonica,Land + Island,Native,Dogo,-,Oki Islands,Temperate Northern Pacific,36.251121,133.279261
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Formicinae,Formica,japonica,Land + Island,Native,Nishino-shima,-,Oki Islands,Temperate Northern Pacific,36.096525,133.015719
Formicinae,Formica,japonica,Land + Island,Native,Sado,-,-,Temperate Northern Pacific,38.044467,138.390158
Formicinae,Formica,japonica,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Formicinae,Formica,japonica,Land + Island,Native,Teshima,-,Shikoku,Temperate Northern Pacific,34.399037,133.666677
Formicinae,Formica,japonica,Land + Island,Native,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Formicinae,Formica,japonica,Land + Island,Native,Iki,-,-,Temperate Northern Pacific,33.785622,129.718024
Formicinae,Formica,japonica,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Formicinae,Formica,japonica,Land + Island,Native,Kuroko-shima,-,Kyushu,Temperate Northern Pacific,32.600108,128.834772
Formicinae,Formica,japonica,Land + Island,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Amblyoponinae,Stigmatomma,silvestrii,Land + Island,Native,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Formicinae,Formica,japonica,Land + Island,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Formicinae,Formica,japonica,Land + Island,Native,Nii-jima,-,Izu Islands,Temperate Northern Pacific,34.377163,139.26642
Formicinae,Formica,japonica,Land + Island,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Formicinae,Formica,japonica,Land + Island,Native,Kozu-shima,-,Izu islands,Temperate Northern Pacific,33.229204,132.521547
Formicinae,Formica,japonica,Land + Island,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Formicinae,Formica,japonica,Land + Island,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Formicinae,Formica,japonica,Land + Island,Native,Kurils,-,Kuril Islands,Temperate Northern Pacific,45.905675,149.949229
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Formicinae,Formica,lemani,Land + Island,Native,Rishiri,-,Hokkaido,Temperate Northern Pacific,45.1695072,141.201041
Formicinae,Formica,lemani,Land + Island,Native,Rebun,-,Hokkaido,Temperate Northern Pacific,45.375472,141.025188
Formicinae,Formica,sanguinea,Land + Island,Native,Nishino-shima,-,Oki Islands,Temperate Northern Pacific,36.096525,133.015719
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Formicinae,Formica,truncorum,Land + Island,Native,Rishiri,-,Hokkaido,Temperate Northern Pacific,45.1695072,141.201041
Formicinae,Formica,truncorum,Land + Island,Native,Rebun,-,Hokkaido,Temperate Northern Pacific,45.375472,141.025188
Formicinae,Formica,yessensis,Land + Island,Native,Okushiri-to,-,Hokkaido,Temperate Northern Pacific,42.155913,139.473362
Formicinae,Formica,yessensis,Land + Island,Native,Rishiri,-,Hokkaido,Temperate Northern Pacific,45.1695072,141.201041
Formicinae,Formica,yessensis,Land + Island,Native,Rebun,-,Hokkaido,Temperate Northern Pacific,45.375472,141.025188
Formicinae,Formica,yessensis,Land + Island,Native,Tobishima,-,-,Temperate Northern Pacific,32.59608,130.494628
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Hateruma,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.05851,123.782183
Formicinae,Formica,yessensis,Land + Island,Native,Sado,-,-,Temperate Northern Pacific,38.044467,138.390158
Formicinae,Formica,yessensis,Land + Island,Native,Dogo,-,Oki Islands,Temperate Northern Pacific,36.251121,133.279261
Formicinae,Formica,yessensis,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Formicinae,Polyergus,samurai,Land + Island,Native,Hokkaido,-,Hokkaido,Temperate Northern Pacific,43.381279,142.562424
Formicinae,Polyergus,samurai,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Formicinae,Polyergus,samurai,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Ponerinae,Hypoponera,opaciceps,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Formicinae,Polyergus,samurai,Land + Island,Native,Shikoku,-,Shikoku,Temperate Northern Pacific,33.662249,133.465979
Formicinae,Polyergus,samurai,Land + Island,Native,Kyushu,-,Kyushu,Temperate Northern Pacific,32.59,130.8
Formicinae,Acropyga,kinomurai,Island Only,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Formicinae,Acropyga,kinomurai,Island Only,Native,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Formicinae,Acropyga,nipponensis,Land + Island,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Formicinae,Acropyga,nipponensis,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Formicinae,Acropyga,nipponensis,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Formicinae,Acropyga,nipponensis,Land + Island,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Formicinae,Acropyga,nipponensis,Land + Island,Native,Yoron-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.042604,128.432407
Formicinae,Acropyga,nipponensis,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Formicinae,Acropyga,nipponensis,Land + Island,Native,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Formicinae,Acropyga,nipponensis,Land + Island,Native,Shikoku,-,Shikoku,Temperate Northern Pacific,33.662249,133.465979
Formicinae,Acropyga,nipponensis,Land + Island,Native,Kyushu,-,Kyushu,Temperate Northern Pacific,32.59,130.8
Formicinae,Acropyga,sauteri,Land + Island,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Formicinae,Acropyga,sauteri,Land + Island,Native,Aogashima,-,Izu Islands,Temperate Northern Pacific,32.457165,139.767026
Formicinae,Acropyga,sauteri,Land + Island,Native,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Formicinae,Acropyga,sauteri,Land + Island,Native,Suwanose-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.641179,129.712841
Formicinae,Acropyga,sauteri,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Formicinae,Acropyga,sauteri,Land + Island,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Formicinae,Acropyga,sauteri,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Formicinae,Acropyga,sauteri,Land + Island,Native,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Formicinae,Acropyga,sauteri,Land + Island,Native,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Formicinae,Acropyga,sauteri,Land + Island,Native,Minnajima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,26.251851,127.941851
Formicinae,Acropyga,sauteri,Land + Island,Native,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Formicinae,Acropyga,sauteri,Land + Island,Native,Aguni-jima,-,Okinawa Islands,Temperate Northern Pacific,26.587392,127.22955
Formicinae,Acropyga,sauteri,Land + Island,Native,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Formicinae,Acropyga,sauteri,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Formicinae,Acropyga,sauteri,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Formicinae,Acropyga,sauteri,Land + Island,Native,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Formicinae,Acropyga,sauteri,Land + Island,Native,Shikoku,-,Shikoku,Temperate Northern Pacific,33.662249,133.465979
Formicinae,Acropyga,sauteri,Land + Island,Native,Kyushu,-,Kyushu,Temperate Northern Pacific,32.59,130.8
Formicinae,Acropyga,yaeyamensis,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Ponerinae,Hypoponera,punctatissima,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Formicinae,Acropyga,yaeyamensis,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Ioujima,-,Volcano Islands,Central Indo-Pacific,24.782506,141.317206
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Kikaijiima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.323027,129.97242
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Kakeromajima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.123869,129.257393
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Ponerinae,Hypoponera,punctatissima,Land + Island,Exotic,Nishi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.654291,134.479626
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Sesoko,-,Okinawa Islands,Temperate Northern Pacific,26.643909,127.864001
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Yabuchijima,-,Okinawa Islands,Temperate Northern Pacific,26.318615,127.9232373
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Kouri-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.70681,128.017522
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Ikeijima,-,Okinawa Islands,Temperate Northern Pacific,27.046358,127.969979
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Tsuken,Yokatsu Islands,Okinawa Islands,Temperate Northern Pacific,26.252339,127.941502
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Kudaka,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.161523,127.894221
Amblyoponinae,Stigmatomma,silvestrii,Land + Island,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Ponerinae,Hypoponera,punctatissima,Land + Island,Exotic,Muko-jima,Mukojima Group,Ogasawara Islands,Central Indo-Pacific,26.603303,142.129542
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Yagaji-shima,-,Okinawa Islands,Temperate Northern Pacific,26.663641,128.01317
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Tonakijima,-,Okinawa Islands,Temperate Northern Pacific,26.3653645,127.1433277
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Aguni-jima,-,Okinawa Islands,Temperate Northern Pacific,26.587392,127.22955
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Shimoji-shima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,32.87245,129.033348
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Tarama,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.656982,124.699288
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Formicinae,Anoplolepis,gracilipes,Land + Island,Invasive,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Ponerinae,Hypoponera,punctatissima,Land + Island,Exotic,Minamiioujima,-,Volcano Islands,Central Indo-Pacific,27.038058,142.175963
